f,t,1,2,3,4,5,6,7,distance,time,from_cat,to_cat,from_cat2,to_cat2
21316,14363,99999,99999,99999,99999,99999,99999,99999,27,48,AW,AD,GT,ACD
21316,25181,99999,99999,99999,99999,99999,99999,99999,261,449,AW,AW,GT,Upcountry
21316,21987,99999,99999,99999,99999,99999,99999,99999,20,36,AW,MT,GT,MT
21316,18240,99999,99999,99999,99999,99999,99999,99999,54,94,AW,AW,GT,Upcountry
21316,23452,99999,99999,99999,99999,99999,99999,99999,101,174,AW,AW,GT,Upcountry
21316,23080,99999,99999,99999,99999,99999,99999,99999,63,110,AW,MT,GT,MT
24394,22861,99999,99999,99999,99999,99999,99999,99999,167,287,MT,AW,Upcountry,Upcountry
24394,23716,99999,99999,99999,99999,99999,99999,99999,240,413,MT,AW,Upcountry,Upcountry
24394,25038,99999,99999,99999,99999,99999,99999,99999,166,285,MT,AW,Upcountry,Upcountry
24394,23348,99999,99999,99999,99999,99999,99999,99999,152,261,MT,MT,Upcountry,MT
24394,24172,99999,99999,99999,99999,99999,99999,99999,156,269,MT,MT,Upcountry,MT
24394,19413,99999,99999,99999,99999,99999,99999,99999,68,118,MT,AW,Upcountry,Upcountry
24394,940,99999,99999,99999,99999,99999,99999,99999,9,16,MT,AW,Upcountry,Upcountry
24394,4425,99999,99999,99999,99999,99999,99999,99999,111,192,MT,AW,Upcountry,Upcountry
24394,22820,99999,99999,99999,99999,99999,99999,99999,64,111,MT,AW,Upcountry,Upcountry
24394,21367,99999,99999,99999,99999,99999,99999,99999,254,437,MT,MT,Upcountry,Upcountry
24394,23640,99999,99999,99999,99999,99999,99999,99999,4,8,MT,AW,Upcountry,Upcountry
24394,17606,99999,99999,99999,99999,99999,99999,99999,218,375,MT,AW,Upcountry,Upcountry
24394,6410,99999,99999,99999,99999,99999,99999,99999,257,441,MT,AW,Upcountry,Upcountry
24394,25167,99999,99999,99999,99999,99999,99999,99999,218,375,MT,AW,Upcountry,Upcountry
24394,14363,99999,99999,99999,99999,99999,99999,99999,152,261,MT,AD,Upcountry,ACD
24394,25181,99999,99999,99999,99999,99999,99999,99999,167,287,MT,AW,Upcountry,Upcountry
24394,21987,99999,99999,99999,99999,99999,99999,99999,155,268,MT,MT,Upcountry,MT
24394,18240,99999,99999,99999,99999,99999,99999,99999,140,242,MT,AW,Upcountry,Upcountry
24394,23452,99999,99999,99999,99999,99999,99999,99999,201,346,MT,AW,Upcountry,Upcountry
24394,23080,99999,99999,99999,99999,99999,99999,99999,167,287,MT,MT,Upcountry,MT
22861,23716,99999,99999,99999,99999,99999,99999,99999,308,529,AW,AW,Upcountry,Upcountry
22861,25038,99999,900,900,900,900,900,900,63,108,AW,AW,Upcountry,Upcountry
22861,23348,99999,99999,99999,99999,99999,99999,99999,29,52,AW,MT,Upcountry,MT
22861,24172,99999,99999,99999,99999,99999,99999,99999,36,63,AW,MT,Upcountry,MT
22861,19413,99999,99999,99999,99999,99999,99999,99999,123,212,AW,AW,Upcountry,Upcountry
22861,940,99999,99999,99999,99999,99999,99999,99999,155,266,AW,AW,Upcountry,Upcountry
22861,4425,99999,900,900,900,900,900,900,84,145,AW,AW,Upcountry,Upcountry
22861,22820,99999,99999,99999,99999,99999,99999,99999,221,379,AW,AW,Upcountry,Upcountry
22861,21367,99999,99999,99999,99999,99999,99999,99999,322,553,AW,MT,Upcountry,Upcountry
22861,23640,99999,99999,99999,99999,99999,99999,99999,162,279,AW,AW,Upcountry,Upcountry
22861,17606,99999,900,900,900,900,900,900,75,131,AW,AW,Upcountry,Upcountry
22861,6410,99999,99999,99999,99999,99999,99999,99999,119,206,AW,AW,Upcountry,Upcountry
22861,25167,99999,900,900,900,900,900,900,75,131,AW,AW,Upcountry,Upcountry
22861,14363,99999,99999,99999,99999,99999,99999,99999,29,52,AW,AD,Upcountry,ACD
22861,25181,99999,99999,99999,99999,99999,99999,99999,203,350,AW,AW,Upcountry,Upcountry
22861,21987,99999,99999,99999,99999,99999,99999,99999,52,91,AW,MT,Upcountry,MT
22861,18240,99999,900,900,900,900,900,900,26,45,AW,AW,Upcountry,Upcountry
22861,23452,99999,900,900,900,900,900,900,41,71,AW,AW,Upcountry,Upcountry
22861,23080,99999,99999,99999,99999,99999,99999,99999,0,0,AW,MT,Upcountry,MT
23716,25038,99999,99999,99999,99999,99999,99999,99999,365,627,AW,AW,Upcountry,Upcountry
23716,23348,99999,99999,99999,99999,99999,99999,99999,331,569,AW,MT,Upcountry,MT
23716,24172,99999,99999,99999,99999,99999,99999,99999,338,580,AW,MT,Upcountry,MT
23716,19413,99999,99999,99999,99999,99999,99999,99999,281,483,AW,AW,Upcountry,Upcountry
23716,940,99999,99999,99999,99999,99999,99999,99999,239,411,AW,AW,Upcountry,Upcountry
23716,4425,99999,99999,99999,99999,99999,99999,99999,354,608,AW,AW,Upcountry,Upcountry
23716,22820,99999,99999,99999,99999,99999,99999,99999,291,501,AW,AW,Upcountry,Upcountry
23716,21367,99999,99999,99999,99999,99999,99999,99999,26,46,AW,MT,Upcountry,Upcountry
23716,23640,99999,99999,99999,99999,99999,99999,99999,237,408,AW,AW,Upcountry,Upcountry
23716,17606,99999,99999,99999,99999,99999,99999,99999,378,649,AW,AW,Upcountry,Upcountry
23716,6410,99999,99999,99999,99999,99999,99999,99999,421,724,AW,AW,Upcountry,Upcountry
23716,25167,99999,99999,99999,99999,99999,99999,99999,378,649,AW,AW,Upcountry,Upcountry
23716,14363,99999,99999,99999,99999,99999,99999,99999,331,569,AW,AD,Upcountry,ACD
23716,25181,99999,900,900,900,900,900,900,104,179,AW,AW,Upcountry,Upcountry
23716,21987,99999,99999,99999,99999,99999,99999,99999,354,609,AW,MT,Upcountry,MT
23716,18240,99999,99999,99999,99999,99999,99999,99999,316,543,AW,AW,Upcountry,Upcountry
23716,23452,99999,99999,99999,99999,99999,99999,99999,342,587,AW,AW,Upcountry,Upcountry
23716,23080,99999,99999,99999,99999,99999,99999,99999,307,528,AW,MT,Upcountry,MT
25038,23348,99999,99999,99999,99999,99999,99999,99999,29,51,AW,MT,Upcountry,MT
25038,24172,99999,99999,99999,99999,99999,99999,99999,24,42,AW,MT,Upcountry,MT
25038,19413,99999,99999,99999,99999,99999,99999,99999,105,181,AW,AW,Upcountry,Upcountry
25038,940,99999,99999,99999,99999,99999,99999,99999,150,259,AW,AW,Upcountry,Upcountry
25038,4425,99999,900,900,900,900,900,900,49,85,AW,AW,Upcountry,Upcountry
25038,22820,99999,99999,99999,99999,99999,99999,99999,218,375,AW,AW,Upcountry,Upcountry
25038,21367,99999,99999,99999,99999,99999,99999,99999,371,638,AW,MT,Upcountry,Upcountry
25038,23640,99999,99999,99999,99999,99999,99999,99999,156,268,AW,AW,Upcountry,Upcountry
25038,17606,99999,900,900,900,900,900,900,42,73,AW,AW,Upcountry,Upcountry
25038,6410,99999,900,900,900,900,900,900,60,105,AW,AW,Upcountry,Upcountry
25038,25167,99999,900,900,900,900,900,900,42,73,AW,AW,Upcountry,Upcountry
25038,14363,99999,99999,99999,99999,99999,99999,99999,29,51,AW,AD,Upcountry,ACD
25038,25181,99999,99999,99999,99999,99999,99999,99999,254,437,AW,AW,Upcountry,Upcountry
25038,21987,99999,99999,99999,99999,99999,99999,99999,15,27,AW,MT,Upcountry,MT
25038,18240,99999,900,900,900,900,900,900,43,75,AW,AW,Upcountry,Upcountry
25038,23452,99999,900,900,900,900,900,900,100,172,AW,AW,Upcountry,Upcountry
25038,23080,99999,99999,99999,99999,99999,99999,99999,59,103,AW,MT,Upcountry,MT
23348,24172,99999,99999,99999,99999,99999,99999,99999,9,16,MT,MT,MT,MT
23348,19413,99999,99999,99999,99999,99999,99999,99999,104,180,MT,AW,MT,Upcountry
23348,940,99999,99999,99999,99999,99999,99999,99999,145,249,MT,AW,MT,Upcountry
23348,4425,99999,99999,99999,99999,99999,99999,99999,66,114,MT,AW,MT,Upcountry
23348,22820,99999,99999,99999,99999,99999,99999,99999,211,363,MT,AW,MT,Upcountry
23348,21367,99999,99999,99999,99999,99999,99999,99999,345,592,MT,MT,MT,Upcountry
23348,23640,99999,99999,99999,99999,99999,99999,99999,152,262,MT,AW,MT,Upcountry
23348,17606,99999,99999,99999,99999,99999,99999,99999,54,94,MT,AW,MT,Upcountry
23348,6410,99999,99999,99999,99999,99999,99999,99999,98,169,MT,AW,MT,Upcountry
23348,25167,99999,99999,99999,99999,99999,99999,99999,54,94,MT,AW,MT,Upcountry
23348,14363,99999,99999,99999,99999,99999,99999,99999,0,0,MT,AD,MT,ACD
23348,25181,99999,99999,99999,99999,99999,99999,99999,226,389,MT,AW,MT,Upcountry
23348,21987,99999,99999,99999,99999,99999,99999,99999,16,29,MT,MT,MT,MT
23348,18240,99999,99999,99999,99999,99999,99999,99999,25,44,MT,AW,MT,Upcountry
23348,23452,99999,99999,99999,99999,99999,99999,99999,54,94,MT,AW,MT,Upcountry
23348,23080,99999,99999,99999,99999,99999,99999,99999,28,50,MT,MT,MT,MT
24172,19413,99999,99999,99999,99999,99999,99999,99999,104,180,MT,AW,MT,Upcountry
24172,940,99999,99999,99999,99999,99999,99999,99999,154,265,MT,AW,MT,Upcountry
24172,4425,99999,99999,99999,99999,99999,99999,99999,64,111,MT,AW,MT,Upcountry
24172,22820,99999,99999,99999,99999,99999,99999,99999,199,342,MT,AW,MT,Upcountry
24172,21367,99999,99999,99999,99999,99999,99999,99999,351,604,MT,MT,MT,Upcountry
24172,23640,99999,99999,99999,99999,99999,99999,99999,159,274,MT,AW,MT,Upcountry
24172,17606,99999,99999,99999,99999,99999,99999,99999,41,71,MT,AW,MT,Upcountry
24172,6410,99999,99999,99999,99999,99999,99999,99999,66,114,MT,AW,MT,Upcountry
24172,25167,99999,99999,99999,99999,99999,99999,99999,41,71,MT,AW,MT,Upcountry
24172,14363,99999,99999,99999,99999,99999,99999,99999,8,16,MT,AD,MT,ACD
24172,25181,99999,99999,99999,99999,99999,99999,99999,245,422,MT,AW,MT,Upcountry
24172,21987,99999,99999,99999,99999,99999,99999,99999,13,23,MT,MT,MT,MT
24172,18240,99999,99999,99999,99999,99999,99999,99999,40,70,MT,AW,MT,Upcountry
24172,23452,99999,99999,99999,99999,99999,99999,99999,46,79,MT,AW,MT,Upcountry
24172,23080,99999,99999,99999,99999,99999,99999,99999,39,68,MT,MT,MT,MT
19413,940,99999,900,900,900,900,900,900,56,96,AW,AW,Upcountry,Upcountry
19413,4425,99999,900,900,900,900,900,900,80,138,AW,AW,Upcountry,Upcountry
19413,22820,99999,99999,99999,99999,99999,99999,99999,122,210,AW,AW,Upcountry,Upcountry
19413,21367,99999,99999,99999,99999,99999,99999,99999,293,503,AW,MT,Upcountry,Upcountry
19413,23640,99999,900,900,900,900,900,900,63,109,AW,AW,Upcountry,Upcountry
19413,17606,99999,99999,99999,99999,99999,99999,99999,165,283,AW,AW,Upcountry,Upcountry
19413,6410,99999,99999,99999,99999,99999,99999,99999,203,350,AW,AW,Upcountry,Upcountry
19413,25167,99999,99999,99999,99999,99999,99999,99999,165,283,AW,AW,Upcountry,Upcountry
19413,14363,99999,99999,99999,99999,99999,99999,99999,98,170,AW,AD,Upcountry,ACD
19413,25181,99999,99999,99999,99999,99999,99999,99999,174,300,AW,AW,Upcountry,Upcountry
19413,21987,99999,99999,99999,99999,99999,99999,99999,102,176,AW,MT,Upcountry,MT
19413,18240,99999,900,900,900,900,900,900,87,150,AW,AW,Upcountry,Upcountry
19413,23452,99999,99999,99999,99999,99999,99999,99999,133,229,AW,AW,Upcountry,Upcountry
19413,23080,99999,99999,99999,99999,99999,99999,99999,99,170,AW,MT,Upcountry,MT
940,4425,99999,900,900,900,900,900,900,104,180,AW,AW,Upcountry,Upcountry
940,22820,99999,900,900,900,900,900,900,62,108,AW,AW,Upcountry,Upcountry
940,21367,99999,99999,99999,99999,99999,99999,99999,253,436,AW,MT,Upcountry,Upcountry
940,23640,99999,900,900,900,900,900,900,5,11,AW,AW,Upcountry,Upcountry
940,17606,99999,99999,99999,99999,99999,99999,99999,205,353,AW,AW,Upcountry,Upcountry
940,6410,99999,99999,99999,99999,99999,99999,99999,244,420,AW,AW,Upcountry,Upcountry
940,25167,99999,99999,99999,99999,99999,99999,99999,205,353,AW,AW,Upcountry,Upcountry
940,14363,99999,99999,99999,99999,99999,99999,99999,139,240,AW,AD,Upcountry,ACD
940,25181,99999,99999,99999,99999,99999,99999,99999,170,292,AW,AW,Upcountry,Upcountry
940,21987,99999,99999,99999,99999,99999,99999,99999,143,246,AW,MT,Upcountry,MT
940,18240,99999,99999,99999,99999,99999,99999,99999,128,220,AW,AW,Upcountry,Upcountry
940,23452,99999,99999,99999,99999,99999,99999,99999,189,325,AW,AW,Upcountry,Upcountry
940,23080,99999,99999,99999,99999,99999,99999,99999,154,266,AW,MT,Upcountry,MT
4425,22820,99999,99999,99999,99999,99999,99999,99999,152,263,AW,AW,Upcountry,Upcountry
4425,21367,99999,99999,99999,99999,99999,99999,99999,368,633,AW,MT,Upcountry,Upcountry
4425,23640,99999,99999,99999,99999,99999,99999,99999,114,197,AW,AW,Upcountry,Upcountry
4425,17606,99999,99999,99999,99999,99999,99999,99999,117,201,AW,AW,Upcountry,Upcountry
4425,6410,99999,99999,99999,99999,99999,99999,99999,143,246,AW,AW,Upcountry,Upcountry
4425,25167,99999,99999,99999,99999,99999,99999,99999,117,201,AW,AW,Upcountry,Upcountry
4425,14363,99999,99999,99999,99999,99999,99999,99999,66,114,AW,AD,Upcountry,ACD
4425,25181,99999,99999,99999,99999,99999,99999,99999,250,429,AW,AW,Upcountry,Upcountry
4425,21987,99999,99999,99999,99999,99999,99999,99999,54,94,AW,MT,Upcountry,MT
4425,18240,99999,900,900,900,900,900,900,60,104,AW,AW,Upcountry,Upcountry
4425,23452,99999,99999,99999,99999,99999,99999,99999,121,208,AW,AW,Upcountry,Upcountry
4425,23080,99999,99999,99999,99999,99999,99999,99999,83,144,AW,MT,Upcountry,MT
22820,21367,99999,99999,99999,99999,99999,99999,99999,278,478,AW,MT,Upcountry,Upcountry
22820,23640,99999,900,900,900,900,900,900,67,116,AW,AW,Upcountry,Upcountry
22820,17606,99999,99999,99999,99999,99999,99999,99999,271,466,AW,AW,Upcountry,Upcountry
22820,6410,99999,99999,99999,99999,99999,99999,99999,245,421,AW,AW,Upcountry,Upcountry
22820,25167,99999,99999,99999,99999,99999,99999,99999,271,466,AW,AW,Upcountry,Upcountry
22820,14363,99999,99999,99999,99999,99999,99999,99999,195,335,AW,AD,Upcountry,ACD
22820,25181,99999,99999,99999,99999,99999,99999,99999,220,378,AW,AW,Upcountry,Upcountry
22820,21987,99999,99999,99999,99999,99999,99999,99999,209,359,AW,MT,Upcountry,MT
22820,18240,99999,99999,99999,99999,99999,99999,99999,177,304,AW,AW,Upcountry,Upcountry
22820,23452,99999,99999,99999,99999,99999,99999,99999,255,438,AW,AW,Upcountry,Upcountry
22820,23080,99999,99999,99999,99999,99999,99999,99999,220,379,AW,MT,Upcountry,MT
21367,23640,99999,99999,99999,99999,99999,99999,99999,251,432,MT,AW,Upcountry,Upcountry
21367,17606,99999,99999,99999,99999,99999,99999,99999,392,673,MT,AW,Upcountry,Upcountry
21367,6410,99999,99999,99999,99999,99999,99999,99999,436,748,MT,AW,Upcountry,Upcountry
21367,25167,99999,99999,99999,99999,99999,99999,99999,392,673,MT,AW,Upcountry,Upcountry
21367,14363,99999,99999,99999,99999,99999,99999,99999,346,594,MT,AD,Upcountry,ACD
21367,25181,99999,99999,99999,99999,99999,99999,99999,118,204,MT,AW,Upcountry,Upcountry
21367,21987,99999,99999,99999,99999,99999,99999,99999,369,633,MT,MT,Upcountry,MT
21367,18240,99999,99999,99999,99999,99999,99999,99999,330,567,MT,AW,Upcountry,Upcountry
21367,23452,99999,99999,99999,99999,99999,99999,99999,356,611,MT,AW,Upcountry,Upcountry
21367,23080,99999,99999,99999,99999,99999,99999,99999,321,552,MT,MT,Upcountry,MT
23640,17606,99999,99999,99999,99999,99999,99999,99999,212,365,AW,AW,Upcountry,Upcountry
23640,6410,99999,99999,99999,99999,99999,99999,99999,251,432,AW,AW,Upcountry,Upcountry
23640,25167,99999,99999,99999,99999,99999,99999,99999,212,365,AW,AW,Upcountry,Upcountry
23640,14363,99999,99999,99999,99999,99999,99999,99999,146,252,AW,AD,Upcountry,ACD
23640,25181,99999,99999,99999,99999,99999,99999,99999,164,283,AW,AW,Upcountry,Upcountry
23640,21987,99999,99999,99999,99999,99999,99999,99999,150,258,AW,MT,Upcountry,MT
23640,18240,99999,99999,99999,99999,99999,99999,99999,135,232,AW,AW,Upcountry,Upcountry
23640,23452,99999,99999,99999,99999,99999,99999,99999,196,337,AW,AW,Upcountry,Upcountry
23640,23080,99999,99999,99999,99999,99999,99999,99999,161,278,AW,MT,Upcountry,MT
17606,6410,99999,900,900,900,900,900,900,29,50,AW,AW,Upcountry,Upcountry
17606,25167,99999,900,900,900,900,900,900,0,0,AW,AW,Upcountry,Upcountry
17606,14363,99999,99999,99999,99999,99999,99999,99999,54,94,AW,AD,Upcountry,ACD
17606,25181,99999,99999,99999,99999,99999,99999,99999,273,470,AW,AW,Upcountry,Upcountry
17606,21987,99999,99999,99999,99999,99999,99999,99999,52,90,AW,MT,Upcountry,MT
17606,18240,99999,900,900,900,900,900,900,81,140,AW,AW,Upcountry,Upcountry
17606,23452,99999,900,900,900,900,900,900,69,119,AW,AW,Upcountry,Upcountry
17606,23080,99999,99999,99999,99999,99999,99999,99999,75,131,AW,MT,Upcountry,MT
6410,25167,99999,900,900,900,900,900,900,29,50,AW,AW,Upcountry,Upcountry
6410,14363,99999,99999,99999,99999,99999,99999,99999,98,169,AW,AD,Upcountry,ACD
6410,25181,99999,99999,99999,99999,99999,99999,99999,317,545,AW,AW,Upcountry,Upcountry
6410,21987,99999,99999,99999,99999,99999,99999,99999,95,165,AW,MT,Upcountry,MT
6410,18240,99999,99999,99999,99999,99999,99999,99999,124,214,AW,AW,Upcountry,Upcountry
6410,23452,99999,99999,99999,99999,99999,99999,99999,105,181,AW,AW,Upcountry,Upcountry
6410,23080,99999,99999,99999,99999,99999,99999,99999,119,206,AW,MT,Upcountry,MT
25167,14363,99999,99999,99999,99999,99999,99999,99999,54,94,AW,AD,Upcountry,ACD
25167,25181,99999,99999,99999,99999,99999,99999,99999,273,470,AW,AW,Upcountry,Upcountry
25167,21987,99999,99999,99999,99999,99999,99999,99999,52,90,AW,MT,Upcountry,MT
25167,18240,99999,900,900,900,900,900,900,81,140,AW,AW,Upcountry,Upcountry
25167,23452,99999,900,900,900,900,900,900,69,119,AW,AW,Upcountry,Upcountry
25167,23080,99999,99999,99999,99999,99999,99999,99999,75,131,AW,MT,Upcountry,MT
14363,25181,99999,99999,99999,99999,99999,99999,99999,226,389,AD,AW,ACD,Upcountry
14363,21987,99999,99999,99999,99999,99999,99999,99999,16,29,AD,MT,ACD,MT
14363,18240,99999,99999,99999,99999,99999,99999,99999,25,44,AD,AW,ACD,Upcountry
14363,23452,99999,99999,99999,99999,99999,99999,99999,54,94,AD,AW,ACD,Upcountry
14363,23080,99999,99999,99999,99999,99999,99999,99999,28,50,AD,MT,ACD,MT
25181,21987,99999,99999,99999,99999,99999,99999,99999,242,417,AW,MT,Upcountry,MT
25181,18240,99999,99999,99999,99999,99999,99999,99999,211,364,AW,AW,Upcountry,Upcountry
25181,23452,99999,99999,99999,99999,99999,99999,99999,234,403,AW,AW,Upcountry,Upcountry
25181,23080,99999,99999,99999,99999,99999,99999,99999,212,365,AW,MT,Upcountry,MT
21987,18240,99999,99999,99999,99999,99999,99999,99999,44,76,MT,AW,MT,Upcountry
21987,23452,99999,99999,99999,99999,99999,99999,99999,57,99,MT,AW,MT,Upcountry
21987,23080,99999,99999,99999,99999,99999,99999,99999,53,92,MT,MT,MT,MT
18240,23452,99999,900,900,900,900,900,900,54,95,AW,AW,Upcountry,Upcountry
18240,23080,99999,99999,99999,99999,99999,99999,99999,26,45,AW,MT,Upcountry,MT
23452,23080,99999,99999,99999,99999,99999,99999,99999,30,53,AW,MT,Upcountry,MT
23029,23029,0,0,0,0,0,0,0,0,0,4,4,5,5
15457,15457,0,0,0,0,0,0,0,0,0,4,4,5,5
23688,23688,0,0,0,0,0,0,0,0,0,4,4,5,5
25110,25110,0,0,0,0,0,0,0,0,0,4,4,5,5
22196,22196,0,0,0,0,0,0,0,0,0,4,4,5,5
23717,23717,0,0,0,0,0,0,0,0,0,4,4,5,5
24170,24170,0,0,0,0,0,0,0,0,0,4,4,5,5
22693,22693,0,0,0,0,0,0,0,0,0,4,4,5,5
23711,23711,0,0,0,0,0,0,0,0,0,4,4,5,5
24051,24051,0,0,0,0,0,0,0,0,0,4,4,5,5
2651,2651,0,0,0,0,0,0,0,0,0,4,4,5,5
23894,23894,0,0,0,0,0,0,0,0,0,4,4,5,5
24698,24698,0,0,0,0,0,0,0,0,0,4,4,5,5
958,958,0,0,0,0,0,0,0,0,0,4,4,5,5
25152,25152,0,0,0,0,0,0,0,0,0,4,4,5,5
24444,24444,0,0,0,0,0,0,0,0,0,4,4,5,5
16730,16730,0,0,0,0,0,0,0,0,0,4,4,5,5
23895,23895,0,0,0,0,0,0,0,0,0,4,4,5,5
22803,22803,0,0,0,0,0,0,0,0,0,4,4,5,5
21316,21316,0,0,0,0,0,0,0,0,0,4,4,5,5
24394,24394,0,0,0,0,0,0,0,0,0,4,4,5,5
22861,22861,0,0,0,0,0,0,0,0,0,4,4,5,5
23716,23716,0,0,0,0,0,0,0,0,0,4,4,5,5
25038,25038,0,0,0,0,0,0,0,0,0,4,4,5,5
23348,23348,0,0,0,0,0,0,0,0,0,4,4,5,5
24172,24172,0,0,0,0,0,0,0,0,0,4,4,5,5
19413,19413,0,0,0,0,0,0,0,0,0,4,4,5,5
940,940,0,0,0,0,0,0,0,0,0,4,4,5,5
4425,4425,0,0,0,0,0,0,0,0,0,4,4,5,5
22820,22820,0,0,0,0,0,0,0,0,0,4,4,5,5
21367,21367,0,0,0,0,0,0,0,0,0,4,4,5,5
23640,23640,0,0,0,0,0,0,0,0,0,4,4,5,5
17606,17606,0,0,0,0,0,0,0,0,0,4,4,5,5
6410,6410,0,0,0,0,0,0,0,0,0,4,4,5,5
25167,25167,0,0,0,0,0,0,0,0,0,4,4,5,5
14363,14363,0,0,0,0,0,0,0,0,0,4,4,5,5
25181,25181,0,0,0,0,0,0,0,0,0,4,4,5,5
21987,21987,0,0,0,0,0,0,0,0,0,4,4,5,5
18240,18240,0,0,0,0,0,0,0,0,0,4,4,5,5
23452,23452,0,0,0,0,0,0,0,0,0,4,4,5,5
23080,23080,0,0,0,0,0,0,0,0,0,4,4,5,5
0,0,0,0,0,0,0,0,0,0,0,4,4,5,5
